File,Qualified Name,Current R12 Grade,Manual Grade,Action,Evidence Summary,Best Practice Gap
veilbreakers_terrain/handlers/environment_scatter.py,_scatter_pass._water_mask_at,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_features.py,generate_waterfall,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_readability_semantic.py,check_waterfall_chain_completeness,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_twelve_step.py,_detect_waterfall_lips_stub,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_twelve_step.py,_generate_water_body_specs,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_unity_export.py,_water_shader_manifest_json,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_unity_export.py,_water_shader_manifest_json._common_material,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_validation.py,check_waterfall_chain_completeness,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_water_variants.py,BraidedChannels,D+,C,ADD_DIRECT_TESTS,"Runtime data model used by nearby helpers, but class itself lacks direct contract tests and live surface proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_water_variants.py,Estuary,D+,C,ADD_DIRECT_TESTS,"Runtime data model used by nearby helpers, but class itself lacks direct contract tests and live surface proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_water_variants.py,KarstSpring,D+,C,ADD_DIRECT_TESTS,"Runtime data model used by nearby helpers, but class itself lacks direct contract tests and live surface proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_water_variants.py,PerchedLake,D+,C,ADD_DIRECT_TESTS,"Runtime data model used by nearby helpers, but class itself lacks direct contract tests and live surface proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_water_variants.py,HotSpring,D+,C,ADD_DIRECT_TESTS,"Runtime data model used by nearby helpers, but class itself lacks direct contract tests and live surface proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_water_variants.py,Wetland,D+,C,ADD_DIRECT_TESTS,"Runtime data model used by nearby helpers, but class itself lacks direct contract tests and live surface proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_water_variants.py,SeasonalState,D+,C,ADD_DIRECT_TESTS,"Runtime data model used by nearby helpers, but class itself lacks direct contract tests and live surface proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_water_variants.py,_as_polyline,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_water_variants.py,_region_slice,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_water_variants.py,_protected_mask,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_water_variants.py,generate_braided_channels,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_water_variants.py,detect_estuary,C,C,WIRE_OR_DEPRECATE,Test-only or unwired according to R12; needs production wiring or removal before any higher grade.,"No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_water_variants.py,detect_karst_springs,C,C,WIRE_OR_DEPRECATE,Test-only or unwired according to R12; needs production wiring or removal before any higher grade.,"No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_water_variants.py,detect_perched_lakes,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_water_variants.py,detect_hot_springs,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_water_variants.py,detect_wetlands,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_water_variants.py,apply_seasonal_water_state,C,C,WIRE_OR_DEPRECATE,Test-only or unwired according to R12; needs production wiring or removal before any higher grade.,"No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_water_variants.py,pass_water_variants,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Runtime-primary path with some test/caller evidence, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_water_variants.py,register_water_variants_pass,C,C,ADD_DIRECT_TESTS,"Runtime-primary path, but direct contract/behavior tests are incomplete for strict grading.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_water_variants.py,get_geyser_specs,D+,D+,DEPRECATE_OR_REMOVE,R12 wiring scan marks orphan_candidate; no practical production runtime caller was accepted for strict audit.,"No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_water_variants.py,get_swamp_specs,D+,D+,DEPRECATE_OR_REMOVE,R12 wiring scan marks orphan_candidate; no practical production runtime caller was accepted for strict audit.,"No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_water_variants.py,_fbm_noise_2d,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_water_variants.py,generate_water_bottom_mesh,D+,D+,DEPRECATE_OR_REMOVE,R12 wiring scan marks orphan_candidate; no practical production runtime caller was accepted for strict audit.,"No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_water_variants.py,pass_bathymetry,C,C,ADD_DIRECT_TESTS,"Runtime-primary path, but direct contract/behavior tests are incomplete for strict grading.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_water_variants.py,register_bathymetry_pass,C,C,ADD_DIRECT_TESTS,"Runtime-primary path, but direct contract/behavior tests are incomplete for strict grading.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_waterfalls.py,export_water_mesh_vertices,C,C,WIRE_OR_DEPRECATE,Test-only or unwired according to R12; needs production wiring or removal before any higher grade.,"No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_waterfalls.py,detect_waterfall_lip_candidates,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_waterfalls.py,solve_waterfall_from_river,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_waterfalls.py,_generate_local_waterfall_foam_mask,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_waterfalls.py,blend_velocity_to_water_body,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_waterfalls.py,validate_waterfall_system,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_waterfalls.py,validate_waterfall_volumetric,C,D+,DEPRECATE_OR_REMOVE,Duplicate validation surface also exists in terrain_waterfalls_volumetric.py; keep one wired validator and remove or alias this one.,"No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_waterfalls.py,pass_waterfall_mist,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Runtime-primary path with some test/caller evidence, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_waterfalls_volumetric.py,build_waterfall_volume_bounds,C,C,WIRE_OR_DEPRECATE,Test-only or unwired according to R12; needs production wiring or removal before any higher grade.,"No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_waterfalls_volumetric.py,build_waterfall_functional_object_names,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_waterfalls_volumetric.py,validate_waterfall_volumetric,C,C,WIRE_OR_DEPRECATE,Test-only or unwired according to R12; needs production wiring or removal before any higher grade.,"No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_waterfalls_volumetric.py,validate_waterfall_volume_bounds,C,C,WIRE_OR_DEPRECATE,Test-only or unwired according to R12; needs production wiring or removal before any higher grade.,"No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/handlers/terrain_waterfalls_volumetric.py,validate_waterfall_anchor_screen_space,C,C,WIRE_OR_DEPRECATE,Test-only or unwired according to R12; needs production wiring or removal before any higher grade.,"No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
veilbreakers_terrain/procedural_meshes.py,generate_dripping_water_mesh,D+,C,ADD_DIRECT_TESTS,"Registry/wrapper mesh primitive is reachable, but not directly proved as an integrated road/water terrain surface.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof."
scripts/batch_ingest_tripo_downloads.py,_ledger_path,D+,D+,EXTERNAL_TRIPO_DEPENDENCY,"Tripo-specific ledger/download helper; code quality can be assessed, but external Tripo asset dependency blocks terrain-runtime proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
scripts/build_function_upgrade_path.py,parse_args,D+,D+,ADD_CI_GATE_OR_WIRE,Standalone script callable with no callable-wiring row; not a default terrain runtime path and lacks CI gate integration.,"No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
scripts/build_function_upgrade_path.py,_domain,D+,D+,ADD_CI_GATE_OR_WIRE,Standalone script callable with no callable-wiring row; not a default terrain runtime path and lacks CI gate integration.,"No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
scripts/build_function_upgrade_path.py,_priority,D+,D+,ADD_CI_GATE_OR_WIRE,Standalone script callable with no callable-wiring row; not a default terrain runtime path and lacks CI gate integration.,"No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
scripts/build_function_upgrade_path.py,_status,D+,D+,ADD_CI_GATE_OR_WIRE,Standalone script callable with no callable-wiring row; not a default terrain runtime path and lacks CI gate integration.,"No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
scripts/build_function_upgrade_path.py,_upgrade_steps,D+,D+,ADD_CI_GATE_OR_WIRE,Standalone script callable with no callable-wiring row; not a default terrain runtime path and lacks CI gate integration.,"No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
scripts/build_function_upgrade_path.py,_relative_grade_path,D+,D+,ADD_CI_GATE_OR_WIRE,Standalone script callable with no callable-wiring row; not a default terrain runtime path and lacks CI gate integration.,"No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
scripts/build_function_upgrade_path.py,main,D+,D+,ADD_CI_GATE_OR_WIRE,Standalone script callable with no callable-wiring row; not a default terrain runtime path and lacks CI gate integration.,"No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
scripts/build_verified_grades_gap_report.py,_relative_grade_path,D+,D+,ADD_CI_GATE_OR_WIRE,Standalone script callable with no callable-wiring row; not a default terrain runtime path and lacks CI gate integration.,"No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
scripts/generate_strict_grade_audit.py,generic_aaa_path,D+,D+,ADD_CI_GATE_OR_WIRE,Standalone script callable with no callable-wiring row; not a default terrain runtime path and lacks CI gate integration.,"No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
scripts/generate_strict_grade_audit.py,build_aaa_path,D+,D+,ADD_CI_GATE_OR_WIRE,Standalone script callable with no callable-wiring row; not a default terrain runtime path and lacks CI gate integration.,"No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
scripts/open_aaa_node_v1.py,_resolve_blend_path,D+,D+,ADD_CI_GATE_OR_WIRE,Standalone script callable with no callable-wiring row; not a default terrain runtime path and lacks CI gate integration.,"No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/_bridge_mesh.py,generate_terrain_bridge_mesh,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/_mesh_bridge.py,_lsystem_tree_generator,D+,D+,DEPRECATE_OR_REMOVE,R12 wiring scan marks orphan_candidate; no practical production runtime caller was accepted for strict audit.,"No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/_mesh_bridge.py,get_material_for_category,D+,D+,DEPRECATE_OR_REMOVE,R12 wiring scan marks orphan_candidate; no practical production runtime caller was accepted for strict audit.,"No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/_mesh_bridge.py,_face_normal,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/_mesh_bridge.py,_dot3,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/_mesh_bridge.py,post_boolean_cleanup,D+,D+,DEPRECATE_OR_REMOVE,R12 wiring scan marks orphan_candidate; no practical production runtime caller was accepted for strict audit.,"No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/_mesh_bridge.py,resolve_generator,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/_mesh_bridge.py,_compute_aabb,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/_mesh_bridge.py,_cluster_vertices,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/_mesh_bridge.py,_make_billboard_spec,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/_mesh_bridge.py,generate_lod_specs,D+,D+,DEPRECATE_OR_REMOVE,R12 wiring scan marks orphan_candidate; no practical production runtime caller was accepted for strict audit.,"No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/_mesh_bridge.py,mesh_from_spec,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/_terrain_noise.py,generate_road_path_grid_legacy,C,D+,DEPRECATE_OR_REMOVE,Legacy or duplicate road helper superseded by road_network 24-dir solver or bilinear sampler; not acceptable as shipped road path.,"No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/_terrain_noise.py,smooth_road_path,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/environment.py,_resolve_road_cost_context,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/environment.py,_fill_grid_path_gaps,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/environment.py,_extract_road_network_centerline_points,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/environment.py,_extract_road_network_centerline_points._coerce_point,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/environment.py,_grid_path_from_world_centerline,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/environment.py,_grade_road_path_in_world_space,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/environment.py,_solve_road_path_with_network,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/environment.py,_apply_road_profile_to_heightmap,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/environment.py,_apply_road_profile_to_heightmap._ss,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/environment.py,_build_road_mask_and_sdf,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/environment.py,_build_road_mask_and_sdf._fill_gaps,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/environment.py,_sample_path_indices,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/environment.py,_collect_bridge_spans,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/environment.py,_ensure_grounded_road_material,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/environment.py,_paint_road_mask_on_terrain,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/environment.py,_paint_road_mask_on_terrain._min_dist_to_path,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/environment.py,_paint_road_mask_on_terrain._ss,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/environment.py,_paint_road_mask_on_terrain._apply_blend_vec,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/environment.py,_road_clothoid_ease,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/environment.py,_build_road_strip_geometry,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/environment.py,_create_bridge_object_from_spec,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
veilbreakers_terrain/handlers/environment.py,handle_generate_road,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Runtime-primary path with some test/caller evidence, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof."
