File,Qualified Name,Current R12 Grade,Manual Grade,Action,Evidence Summary,Best Practice Gap
veilbreakers_terrain/handlers/environment.py,handle_generate_world_terrain,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Default runtime pass/handler is reachable and tested; no live visual/engine golden proof.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/environment.py,_terrain_world_xy_to_grid_rc,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/environment.py,_build_terrain_world_height_sampler,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/environment.py,_build_terrain_world_height_sampler._sample,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/environment.py,handle_export_heightmap,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Default runtime pass/handler is reachable and tested; no live visual/engine golden proof.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_advanced.py,compute_erosion_brush,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_advanced.py,handle_erosion_paint,C,C,ADD_DIRECT_TESTS,"Runtime pass/handler is reachable, but direct contract assertions are still below strict bar.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_advanced.py,apply_thermal_erosion,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_advanced.py,compute_stamp_heightmap,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_advanced.py,apply_stamp_to_heightmap,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_assets.py,_cell_to_world,C,D+,DEPRECATE_OR_REMOVE,"Dead, orphaned, duplicate, or test-only surface; references are audit/legacy-only or superseded by canonical runtime code.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_banded.py,generate_banded_heightmap,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_banded.py,compose_banded_heightmap,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_banded_advanced.py,_value_noise_2d,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_banded_advanced.py,_value_noise_2d._fade,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_banded_advanced.py,_value_noise_2d._hash,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_caves.py,_worley_noise_2d,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_caves.py,_perlin_noise_2d,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_caves.py,_perlin_noise_2d._fade,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_caves.py,_perlin_noise_2d._gradient_noise,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_caves.py,_perlin_noise_2d._gradient_noise._dot_grad,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_caves.py,_world_to_cell,C+,D+,DEPRECATE_OR_REMOVE,"Dead, orphaned, duplicate, or test-only surface; references are audit/legacy-only or superseded by canonical runtime code.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_caves.py,_cell_to_world,C,D+,DEPRECATE_OR_REMOVE,"Dead, orphaned, duplicate, or test-only surface; references are audit/legacy-only or superseded by canonical runtime code.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_caves.py,_fbm_noise,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_caves.py,_build_chamber_mesh_geometry._floor_height,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_chunking.py,_downsample_heightmap,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_chunking.py,_extract_chunk_core_heightmap,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_cliffs.py,_apply_micro_erosion,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_cliffs.py,_cell_center_world,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_cloud_shadow.py,_value_noise,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_dem_import.py,normalize_dem_to_world_range,C,D+,DEPRECATE_OR_REMOVE,"Dead, orphaned, duplicate, or test-only surface; references are audit/legacy-only or superseded by canonical runtime code.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_dirty_tracking.py,DirtyTracker.world_bounds,C,C,ADD_DIRECT_TESTS,"Runtime data/helper surface is used by parent code, but row-level direct contract tests and live proof are incomplete.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_dirty_tracking.py,DirtyTracker.set_world_bounds,D+,C,ADD_DIRECT_TESTS,"Runtime data/helper surface is used by parent code, but row-level direct contract tests and live proof are incomplete.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_dirty_tracking.py,DirtyTracker._clip_to_world,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_erosion_filter.py,_hash2,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_erosion_filter.py,_pow_inv,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_erosion_filter.py,finite_difference_gradient,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_erosion_filter.py,phacelle_noise,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_erosion_filter.py,erosion_filter,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_erosion_filter.py,apply_analytical_erosion,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_features.py,_get_feature_noise,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_features.py,_hash_noise,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_footprint_surface.py,_world_to_cell,C+,D+,DEPRECATE_OR_REMOVE,"Dead, orphaned, duplicate, or test-only surface; references are audit/legacy-only or superseded by canonical runtime code.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_horizon_lod.py,_sample_height_bilinear,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_legacy_bug_fixes.py,audit_terrain_advanced_world_units,C,D+,DEPRECATE_OR_REMOVE,"Dead, orphaned, duplicate, or test-only surface; references are audit/legacy-only or superseded by canonical runtime code.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_materials.py,_simple_noise_2d,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_materials.py,_simple_noise_2d._quintic,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_materials.py,_simple_noise_2d._hash_val,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_materials.py,height_blend,D+,D+,DEPRECATE_OR_REMOVE,"Dead, orphaned, duplicate, or test-only surface; references are audit/legacy-only or superseded by canonical runtime code.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_materials.py,_create_height_blend_group,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_materials.py,_create_height_blend_group._new_input,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_materials.py,compute_world_splatmap_weights,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_materials_ext.py,compute_height_blended_weights,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_materials_v2.py,_resolve_height_blend_gammas,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_math.py,world_to_cell,C,D+,DEPRECATE_OR_REMOVE,"Dead, orphaned, duplicate, or test-only surface; references are audit/legacy-only or superseded by canonical runtime code.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_math.py,cell_to_world,C,D+,DEPRECATE_OR_REMOVE,"Dead, orphaned, duplicate, or test-only surface; references are audit/legacy-only or superseded by canonical runtime code.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_quality_profiles.py,_is_heightmap_resolution,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_saliency.py,_world_to_cell,C+,D+,DEPRECATE_OR_REMOVE,"Dead, orphaned, duplicate, or test-only surface; references are audit/legacy-only or superseded by canonical runtime code.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_saliency.py,_sample_height_bilinear,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_semantics.py,BBox.height,C,C,ADD_DIRECT_TESTS,"Runtime data/helper surface is used by parent code, but row-level direct contract tests and live proof are incomplete.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_shadow_clipmap_bake.py,_resample_height,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_stratigraphy.py,apply_differential_erosion,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_twelve_step.py,_grid_cell_to_world_center,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_twelve_step.py,run_twelve_step_world_terrain,C,C,ADD_DIRECT_TESTS,"Public utility/orchestration tests exist, but production/pass wiring and live proof remain weak or indirect.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_unity_export.py,_is_unity_heightmap_resolution,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_unity_export.py,_quantize_heightmap,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_unity_export.py,_export_heightmap,D+,D+,DEPRECATE_OR_REMOVE,"Dead, orphaned, duplicate, or test-only surface; references are audit/legacy-only or superseded by canonical runtime code.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_unity_export.py,pass_prepare_heightmap_raw_u16,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Default runtime pass/handler is reachable and tested; no live visual/engine golden proof.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_unity_export.py,register_bundle_j_heightmap_u16_pass,C,C,ADD_DIRECT_TESTS,"Runtime pass/handler is reachable, but direct contract assertions are still below strict bar.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_viewport_sync.py,transform_world_to_vantage,C,D+,DEPRECATE_OR_REMOVE,"Dead, orphaned, duplicate, or test-only surface; references are audit/legacy-only or superseded by canonical runtime code.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_waterfalls.py,_grid_to_world,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_waterfalls.py,_world_to_grid,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_wind_erosion.py,_shift_with_edge_repeat,D+,D+,DEPRECATE_OR_REMOVE,"Dead, orphaned, duplicate, or test-only surface; references are audit/legacy-only or superseded by canonical runtime code.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_wind_erosion.py,_shift_fractional_with_edge_repeat,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_wind_erosion.py,apply_wind_erosion,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_wind_erosion.py,generate_dunes,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_wind_erosion.py,pass_wind_erosion,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Default runtime pass/handler is reachable and tested; no live visual/engine golden proof.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_wind_field.py,_spectral_wind_noise,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_world_math.py,theoretical_max_amplitude,C,D+,DEPRECATE_OR_REMOVE,"Dead, orphaned, duplicate, or test-only surface; references are audit/legacy-only or superseded by canonical runtime code.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_world_math.py,TileTransform,D+,C,ADD_DIRECT_TESTS,"Runtime data/helper surface is used by parent code, but row-level direct contract tests and live proof are incomplete.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/terrain_world_math.py,compute_erosion_params_for_world_range,C,C,ADD_DIRECT_TESTS,"Reachable helper path exists, but direct row-level behavior tests are missing or indirect.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/world_map.py,Region,D+,C,ADD_DIRECT_TESTS,"Runtime data/helper surface is used by parent code, but row-level direct contract tests and live proof are incomplete.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/world_map.py,Connection,D+,C,ADD_DIRECT_TESTS,"Runtime data/helper surface is used by parent code, but row-level direct contract tests and live proof are incomplete.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/world_map.py,POI,D+,C,ADD_DIRECT_TESTS,"Runtime data/helper surface is used by parent code, but row-level direct contract tests and live proof are incomplete.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/world_map.py,WorldMap,D+,C,ADD_DIRECT_TESTS,"Runtime data/helper surface is used by parent code, but row-level direct contract tests and live proof are incomplete.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/world_map.py,Landmark,D+,C,ADD_DIRECT_TESTS,"Runtime data/helper surface is used by parent code, but row-level direct contract tests and live proof are incomplete.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/world_map.py,StorytellingScene,D+,C,ADD_DIRECT_TESTS,"Runtime data/helper surface is used by parent code, but row-level direct contract tests and live proof are incomplete.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/world_map.py,_dist2d,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/world_map.py,_nearest_region,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/world_map.py,_place_seed_points,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/world_map.py,_compute_voronoi_bounds,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/world_map.py,_build_connections,C+,C+,ADD_LIVE_VISUAL_GOLDEN,Reachable helper with some tests/parent proof; lacks live visual/engine evidence.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/world_map.py,generate_world_map,C,C+,ADD_LIVE_VISUAL_GOLDEN,COMMAND_HANDLERS/public API wiring and direct tests exist; no attached live rendered/engine proof.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/world_map.py,world_map_to_dict,C,C+,ADD_LIVE_VISUAL_GOLDEN,COMMAND_HANDLERS/public API wiring and direct tests exist; no attached live rendered/engine proof.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/world_map.py,place_landmarks,C,C+,ADD_LIVE_VISUAL_GOLDEN,COMMAND_HANDLERS/public API wiring and direct tests exist; no attached live rendered/engine proof.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/world_map.py,generate_storytelling_scene,C,C+,ADD_LIVE_VISUAL_GOLDEN,COMMAND_HANDLERS/public API wiring and direct tests exist; no attached live rendered/engine proof.,"No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/procedural_meshes.py,generate_mountain_goat_mesh,D+,D+,DEPRECATE_OR_REMOVE,"Dead, orphaned, duplicate, or test-only surface; references are audit/legacy-only or superseded by canonical runtime code.","No live terrain-shape proof for seeded macro/meso/micro controls, erosion/deposition masks, seam continuity, and landform readability."
veilbreakers_terrain/handlers/_scatter_engine.py,generate_canyon,C,D+,DEPRECATE_OR_REMOVE,"Dead, orphaned, duplicate, or test-only surface; references are audit/legacy-only or superseded by canonical runtime code.","No rendered cliff proof for strata/fracture/talus/outcrop masks, silhouette scale, material projection, and foothill transitions."
