File,Callable,SimpleName,Line,Kind,Grade,GradeMatchStatus,GradeMatchMode,DomainTags,IsToolOrBlenderCallable,WiringStatus,RuntimeExposure,NonTestCallCount,EvidenceTypes,EvidenceScore,EvidenceFiles,RiskLevel,FalseGradeFlag,RequiredNextEvidence
environment_scatter.py,_create_prop_template,_create_prop_template,3611,function,A,GRADED,file_qualified,blender_tool;geometry_mesh;scatter_ecology,True,helper_reachable,none,1,module_test;live_probe,6,veilbreakers_terrain/tests/test_aaa_terrain_vegetation.py;veilbreakers_terrain/tests/test_environment_scatter_handlers.py;veilbreakers_terrain/tests/test_terrain_foliage_catalog.py,LOW,False,direct_behavior_test
environment_scatter.py,handle_scatter_props,handle_scatter_props,3666,function,A,GRADED,file_qualified,blender_tool;geometry_mesh;scatter_ecology,True,runtime_primary,command_handler,0,module_test;live_probe,6,veilbreakers_terrain/tests/test_aaa_terrain_vegetation.py;veilbreakers_terrain/tests/test_environment_scatter_handlers.py;veilbreakers_terrain/tests/test_terrain_foliage_catalog.py,LOW,False,direct_behavior_test
environment_scatter.py,handle_create_breakable,handle_create_breakable,3806,function,A,GRADED,file_qualified,blender_tool;geometry_mesh;scatter_ecology,True,runtime_primary,command_handler,0,module_test;live_probe,6,veilbreakers_terrain/tests/test_aaa_terrain_vegetation.py;veilbreakers_terrain/tests/test_environment_scatter_handlers.py;veilbreakers_terrain/tests/test_terrain_foliage_catalog.py,LOW,False,direct_behavior_test
light_integration.py,_fp,_fp,69,function,A,GRADED,file_qualified,blender_tool;water;geometry_mesh,True,helper_reachable,none,5,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_live_readiness_regressions.py;veilbreakers_terrain/tests/test_master_audit_blocker_closure.py;veilbreakers_terrain/tests/test_routing_light_determinism_helpers.py;veilbreakers_terrain/tests/test_terrain_unity_export_bridge.py;veilbreakers_terrain/tests/test_world_map_light_atmosphere.py,LOW,False,
light_integration.py,_vec3,_vec3,76,function,B,GRADED,file_qualified,blender_tool;water;geometry_mesh,True,helper_reachable,none,20,module_test;live_probe,5,veilbreakers_terrain/tests/test_live_readiness_regressions.py;veilbreakers_terrain/tests/test_master_audit_blocker_closure.py;veilbreakers_terrain/tests/test_routing_light_determinism_helpers.py;veilbreakers_terrain/tests/test_terrain_unity_export_bridge.py;veilbreakers_terrain/tests/test_world_map_light_atmosphere.py,LOW,False,direct_behavior_test
light_integration.py,compute_probe_placements,compute_probe_placements,173,function,A,GRADED,file_qualified,blender_tool;water;geometry_mesh,True,helper_reachable,none,3,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_live_readiness_regressions.py;veilbreakers_terrain/tests/test_master_audit_blocker_closure.py;veilbreakers_terrain/tests/test_routing_light_determinism_helpers.py;veilbreakers_terrain/tests/test_terrain_unity_export_bridge.py;veilbreakers_terrain/tests/test_world_map_light_atmosphere.py,LOW,False,
light_integration.py,compute_light_placements,compute_light_placements,346,function,A,GRADED,file_qualified,blender_tool;water;geometry_mesh,True,helper_reachable,none,3,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_live_readiness_regressions.py;veilbreakers_terrain/tests/test_master_audit_blocker_closure.py;veilbreakers_terrain/tests/test_routing_light_determinism_helpers.py;veilbreakers_terrain/tests/test_terrain_unity_export_bridge.py;veilbreakers_terrain/tests/test_world_map_light_atmosphere.py,LOW,False,
light_integration.py,_dist3,_dist3,486,function,A,GRADED,file_qualified,blender_tool;water;geometry_mesh,True,helper_reachable,none,6,module_test;live_probe,6,veilbreakers_terrain/tests/test_live_readiness_regressions.py;veilbreakers_terrain/tests/test_master_audit_blocker_closure.py;veilbreakers_terrain/tests/test_routing_light_determinism_helpers.py;veilbreakers_terrain/tests/test_terrain_unity_export_bridge.py;veilbreakers_terrain/tests/test_world_map_light_atmosphere.py,LOW,False,direct_behavior_test
light_integration.py,_uf_find,_uf_find,492,function,A,GRADED,file_qualified,blender_tool;water;geometry_mesh,True,helper_reachable,none,6,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_live_readiness_regressions.py;veilbreakers_terrain/tests/test_master_audit_blocker_closure.py;veilbreakers_terrain/tests/test_routing_light_determinism_helpers.py;veilbreakers_terrain/tests/test_terrain_unity_export_bridge.py;veilbreakers_terrain/tests/test_world_map_light_atmosphere.py,LOW,False,
light_integration.py,_uf_union,_uf_union,499,function,A,GRADED,file_qualified,blender_tool;water;geometry_mesh,True,helper_reachable,none,1,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_live_readiness_regressions.py;veilbreakers_terrain/tests/test_master_audit_blocker_closure.py;veilbreakers_terrain/tests/test_routing_light_determinism_helpers.py;veilbreakers_terrain/tests/test_terrain_unity_export_bridge.py;veilbreakers_terrain/tests/test_world_map_light_atmosphere.py,LOW,False,
light_integration.py,_light_position,_light_position,510,function,B,GRADED,file_qualified,blender_tool;water;geometry_mesh,True,helper_reachable,none,9,module_test;live_probe,5,veilbreakers_terrain/tests/test_live_readiness_regressions.py;veilbreakers_terrain/tests/test_master_audit_blocker_closure.py;veilbreakers_terrain/tests/test_routing_light_determinism_helpers.py;veilbreakers_terrain/tests/test_terrain_unity_export_bridge.py;veilbreakers_terrain/tests/test_world_map_light_atmosphere.py,LOW,False,direct_behavior_test
light_integration.py,_light_energy,_light_energy,514,function,B,GRADED,file_qualified,blender_tool;water;geometry_mesh,True,helper_reachable,none,8,module_test;live_probe,5,veilbreakers_terrain/tests/test_live_readiness_regressions.py;veilbreakers_terrain/tests/test_master_audit_blocker_closure.py;veilbreakers_terrain/tests/test_routing_light_determinism_helpers.py;veilbreakers_terrain/tests/test_terrain_unity_export_bridge.py;veilbreakers_terrain/tests/test_world_map_light_atmosphere.py,LOW,False,direct_behavior_test
light_integration.py,merge_nearby_lights,merge_nearby_lights,518,function,A,GRADED,file_qualified,blender_tool;water;geometry_mesh,True,helper_reachable,none,2,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_live_readiness_regressions.py;veilbreakers_terrain/tests/test_master_audit_blocker_closure.py;veilbreakers_terrain/tests/test_routing_light_determinism_helpers.py;veilbreakers_terrain/tests/test_terrain_unity_export_bridge.py;veilbreakers_terrain/tests/test_world_map_light_atmosphere.py,LOW,False,
light_integration.py,compute_light_budget,compute_light_budget,624,function,A,GRADED,file_qualified,blender_tool;water;geometry_mesh,True,helper_reachable,none,2,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_live_readiness_regressions.py;veilbreakers_terrain/tests/test_master_audit_blocker_closure.py;veilbreakers_terrain/tests/test_routing_light_determinism_helpers.py;veilbreakers_terrain/tests/test_terrain_unity_export_bridge.py;veilbreakers_terrain/tests/test_world_map_light_atmosphere.py,LOW,False,
lod_pipeline.py,_cross,_cross,121,function,A,GRADED,file_qualified,blender_tool;camera_readability;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,6,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_batch14_p1_export.py;veilbreakers_terrain/tests/test_lod_material_live_readiness.py;veilbreakers_terrain/tests/test_p7_vectorization.py,LOW,False,
lod_pipeline.py,_sub,_sub,132,function,A,GRADED,file_qualified,blender_tool;camera_readability;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,19,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_batch14_p1_export.py;veilbreakers_terrain/tests/test_lod_material_live_readiness.py;veilbreakers_terrain/tests/test_p7_vectorization.py,LOW,False,
lod_pipeline.py,_dot,_dot,139,function,A,GRADED,file_qualified,blender_tool;camera_readability;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,10,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_batch14_p1_export.py;veilbreakers_terrain/tests/test_lod_material_live_readiness.py;veilbreakers_terrain/tests/test_p7_vectorization.py,LOW,False,
lod_pipeline.py,_normalize,_normalize,146,function,A,GRADED,file_qualified,blender_tool;camera_readability;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,11,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_batch14_p1_export.py;veilbreakers_terrain/tests/test_lod_material_live_readiness.py;veilbreakers_terrain/tests/test_p7_vectorization.py,LOW,False,
lod_pipeline.py,_face_normal,_face_normal,154,function,A,GRADED,file_qualified,blender_tool;camera_readability;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,7,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_batch14_p1_export.py;veilbreakers_terrain/tests/test_lod_material_live_readiness.py;veilbreakers_terrain/tests/test_p7_vectorization.py,LOW,False,
lod_pipeline.py,compute_silhouette_importance,compute_silhouette_importance,174,function,B,GRADED,file_qualified,blender_tool;camera_readability;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,1,direct_test;module_test;live_probe,9,veilbreakers_terrain/tests/test_batch14_p1_export.py;veilbreakers_terrain/tests/test_lod_material_live_readiness.py;veilbreakers_terrain/tests/test_p7_vectorization.py,LOW,False,
lod_pipeline.py,compute_region_importance,compute_region_importance,304,function,B+,GRADED,file_qualified,blender_tool;camera_readability;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,1,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_batch14_p1_export.py;veilbreakers_terrain/tests/test_lod_material_live_readiness.py;veilbreakers_terrain/tests/test_p7_vectorization.py,LOW,False,
lod_pipeline.py,_compute_quadric,_compute_quadric,383,function,A,GRADED,file_qualified,blender_tool;camera_readability;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,1,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_batch14_p1_export.py;veilbreakers_terrain/tests/test_lod_material_live_readiness.py;veilbreakers_terrain/tests/test_p7_vectorization.py,LOW,False,
lod_pipeline.py,_qem_optimal_position,_qem_optimal_position,429,function,A,GRADED,file_qualified,blender_tool;camera_readability;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,2,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_batch14_p1_export.py;veilbreakers_terrain/tests/test_lod_material_live_readiness.py;veilbreakers_terrain/tests/test_p7_vectorization.py,LOW,False,
lod_pipeline.py,_edge_collapse_cost_qem,_edge_collapse_cost_qem,468,function,A,GRADED,file_qualified,blender_tool;camera_readability;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,1,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_batch14_p1_export.py;veilbreakers_terrain/tests/test_lod_material_live_readiness.py;veilbreakers_terrain/tests/test_p7_vectorization.py,LOW,False,
lod_pipeline.py,_edge_collapse_cost,_edge_collapse_cost,506,function,A,GRADED,file_qualified,blender_tool;camera_readability;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,2,module_test;live_probe,6,veilbreakers_terrain/tests/test_batch14_p1_export.py;veilbreakers_terrain/tests/test_lod_material_live_readiness.py;veilbreakers_terrain/tests/test_p7_vectorization.py,LOW,False,direct_behavior_test;camera_readability_probe
lod_pipeline.py,decimate_preserving_silhouette,decimate_preserving_silhouette,571,function,A,GRADED,file_qualified,blender_tool;camera_readability;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,4,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_batch14_p1_export.py;veilbreakers_terrain/tests/test_lod_material_live_readiness.py;veilbreakers_terrain/tests/test_p7_vectorization.py,LOW,False,
lod_pipeline.py,generate_collision_mesh,generate_collision_mesh,770,function,B+,GRADED,file_qualified,blender_tool;camera_readability;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,1,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_batch14_p1_export.py;veilbreakers_terrain/tests/test_lod_material_live_readiness.py;veilbreakers_terrain/tests/test_p7_vectorization.py,LOW,False,
lod_pipeline.py,compute_collision_aabb,compute_collision_aabb,974,function,A,GRADED,file_qualified,blender_tool;camera_readability;geometry_mesh;scatter_ecology;pipeline_wiring,True,direct_test_covered,none,0,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_batch14_p1_export.py;veilbreakers_terrain/tests/test_lod_material_live_readiness.py;veilbreakers_terrain/tests/test_p7_vectorization.py,LOW,False,production_caller_or_scope_exemption
lod_pipeline.py,_generate_billboard_quad,_generate_billboard_quad,1028,function,B+,GRADED,file_qualified,blender_tool;camera_readability;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,1,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_batch14_p1_export.py;veilbreakers_terrain/tests/test_lod_material_live_readiness.py;veilbreakers_terrain/tests/test_p7_vectorization.py,LOW,False,
lod_pipeline.py,_generate_billboard_quad_spec,_generate_billboard_quad_spec,1110,function,A-,GRADED,file_qualified,blender_tool;camera_readability;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,1,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_batch14_p1_export.py;veilbreakers_terrain/tests/test_lod_material_live_readiness.py;veilbreakers_terrain/tests/test_p7_vectorization.py,LOW,False,
lod_pipeline.py,_auto_detect_regions,_auto_detect_regions,1200,function,B,GRADED,file_qualified,blender_tool;camera_readability;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,1,direct_test;module_test;live_probe,9,veilbreakers_terrain/tests/test_batch14_p1_export.py;veilbreakers_terrain/tests/test_lod_material_live_readiness.py;veilbreakers_terrain/tests/test_p7_vectorization.py,LOW,False,
lod_pipeline.py,generate_lod_chain,generate_lod_chain,1383,function,A,GRADED,file_qualified,blender_tool;camera_readability;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,2,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_batch14_p1_export.py;veilbreakers_terrain/tests/test_lod_material_live_readiness.py;veilbreakers_terrain/tests/test_p7_vectorization.py,LOW,False,
lod_pipeline.py,SceneBudgetValidator.validate,validate,1557,method,C,GRADED,file_qualified,blender_tool;camera_readability;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,6,direct_test;module_test;live_probe,9,veilbreakers_terrain/tests/test_batch14_p1_export.py;veilbreakers_terrain/tests/test_external_asset_provider.py;veilbreakers_terrain/tests/test_lod_material_live_readiness.py;veilbreakers_terrain/tests/test_p7_vectorization.py;veilbreakers_terrain/tests/test_phase10_architecture_polish.py;veilbreakers_terrain/tests/test_texture_layer_stack.py,LOW,False,
lod_pipeline.py,SceneBudgetValidator.validate_all_scopes,validate_all_scopes,1631,method,A,GRADED,file_qualified,blender_tool;camera_readability;geometry_mesh;scatter_ecology;pipeline_wiring,True,direct_test_covered,none,0,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_batch14_p1_export.py;veilbreakers_terrain/tests/test_lod_material_live_readiness.py;veilbreakers_terrain/tests/test_p7_vectorization.py,LOW,False,production_caller_or_scope_exemption
lod_pipeline.py,handle_generate_lods,handle_generate_lods,1654,function,B+,GRADED,file_qualified,blender_tool;camera_readability;geometry_mesh;scatter_ecology;pipeline_wiring,True,runtime_primary,command_handler,0,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_batch14_p1_export.py;veilbreakers_terrain/tests/test_lod_material_live_readiness.py;veilbreakers_terrain/tests/test_p7_vectorization.py,LOW,False,
lod_pipeline.py,_make_billboard_lod_spec,_make_billboard_lod_spec,1831,function,A-,GRADED,file_qualified,blender_tool;camera_readability;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,1,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_batch14_p1_export.py;veilbreakers_terrain/tests/test_lod_material_live_readiness.py;veilbreakers_terrain/tests/test_p7_vectorization.py,LOW,False,
lod_pipeline.py,_setup_billboard_lod,_setup_billboard_lod,1934,function,A,GRADED,file_qualified,blender_tool;camera_readability;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,1,module_test;live_probe,6,veilbreakers_terrain/tests/test_batch14_p1_export.py;veilbreakers_terrain/tests/test_lod_material_live_readiness.py;veilbreakers_terrain/tests/test_p7_vectorization.py,LOW,False,direct_behavior_test;camera_readability_probe
mesh.py,_dist3d_sq,_dist3d_sq,35,function,B,GRADED,file_qualified,blender_tool;geometry_mesh,True,direct_test_covered,none,0,direct_test;module_test;live_probe,9,veilbreakers_terrain/tests/test_callable_orphan_contracts.py;veilbreakers_terrain/tests/test_precision_mesh_editing.py,LOW,False,production_caller_or_scope_exemption
mesh.py,_dot3,_dot3,39,function,B,GRADED,file_qualified,blender_tool;geometry_mesh,True,helper_reachable,none,1,module_test;live_probe,5,veilbreakers_terrain/tests/test_callable_orphan_contracts.py;veilbreakers_terrain/tests/test_precision_mesh_editing.py,LOW,False,direct_behavior_test
mesh.py,_sub3,_sub3,43,function,B,GRADED,file_qualified,blender_tool;geometry_mesh,True,direct_test_covered,none,0,direct_test;module_test;live_probe,9,veilbreakers_terrain/tests/test_callable_orphan_contracts.py;veilbreakers_terrain/tests/test_precision_mesh_editing.py,LOW,False,production_caller_or_scope_exemption
mesh.py,_normalize3,_normalize3,47,function,B,GRADED,file_qualified,blender_tool;geometry_mesh,True,direct_test_covered,none,0,direct_test;module_test;live_probe,9,veilbreakers_terrain/tests/test_callable_orphan_contracts.py;veilbreakers_terrain/tests/test_precision_mesh_editing.py,LOW,False,production_caller_or_scope_exemption
mesh.py,_select_by_box,_select_by_box,59,function,A,GRADED,file_qualified,blender_tool;geometry_mesh,True,helper_reachable,none,2,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_callable_orphan_contracts.py;veilbreakers_terrain/tests/test_precision_mesh_editing.py,LOW,False,
mesh.py,_select_by_sphere,_select_by_sphere,103,function,A,GRADED,file_qualified,blender_tool;geometry_mesh,True,helper_reachable,none,2,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_callable_orphan_contracts.py;veilbreakers_terrain/tests/test_precision_mesh_editing.py,LOW,False,
mesh.py,_select_by_plane,_select_by_plane,141,function,A,GRADED,file_qualified,blender_tool;geometry_mesh,True,helper_reachable,none,2,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_callable_orphan_contracts.py;veilbreakers_terrain/tests/test_precision_mesh_editing.py,LOW,False,
mesh.py,_parse_selection_criteria,_parse_selection_criteria,245,function,A,GRADED,file_qualified,blender_tool;geometry_mesh,True,helper_reachable,none,2,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_callable_orphan_contracts.py;veilbreakers_terrain/tests/test_precision_mesh_editing.py,LOW,False,
mesh.py,_validate_edit_operation,_validate_edit_operation,463,function,A,GRADED,file_qualified,blender_tool;geometry_mesh,True,direct_test_covered,none,0,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_callable_orphan_contracts.py;veilbreakers_terrain/tests/test_precision_mesh_editing.py,LOW,False,production_caller_or_scope_exemption
mesh_smoothing.py,_build_adjacency,_build_adjacency,36,function,A,GRADED,file_qualified,blender_tool;camera_readability;geometry_mesh,True,helper_reachable,none,2,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_mesh_smoothing_helpers.py;veilbreakers_terrain/tests/test_performance_optimization.py,LOW,False,
mesh_smoothing.py,_build_laplacian,_build_laplacian,52,function,A,GRADED,file_qualified,blender_tool;camera_readability;geometry_mesh,True,helper_reachable,none,1,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_mesh_smoothing_helpers.py;veilbreakers_terrain/tests/test_performance_optimization.py,LOW,False,
mesh_smoothing.py,_cotangent,_cotangent,82,function,B,GRADED,file_qualified,blender_tool;camera_readability;geometry_mesh,True,helper_reachable,none,3,module_test;live_probe,5,veilbreakers_terrain/tests/test_mesh_smoothing_helpers.py;veilbreakers_terrain/tests/test_performance_optimization.py,LOW,False,direct_behavior_test;camera_readability_probe
mesh_smoothing.py,_iter_triangles,_iter_triangles,89,function,B,GRADED,file_qualified,blender_tool;camera_readability;geometry_mesh,True,helper_reachable,none,1,module_test;live_probe,5,veilbreakers_terrain/tests/test_mesh_smoothing_helpers.py;veilbreakers_terrain/tests/test_performance_optimization.py,LOW,False,direct_behavior_test;camera_readability_probe
mesh_smoothing.py,_build_cotangent_laplacian,_build_cotangent_laplacian,96,function,B+,GRADED,file_qualified,blender_tool;camera_readability;geometry_mesh,True,helper_reachable,none,1,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_mesh_smoothing_helpers.py;veilbreakers_terrain/tests/test_performance_optimization.py,LOW,False,
mesh_smoothing.py,_compute_face_normal,_compute_face_normal,159,function,A,GRADED,file_qualified,blender_tool;camera_readability;geometry_mesh,True,helper_reachable,none,1,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_mesh_smoothing_helpers.py;veilbreakers_terrain/tests/test_performance_optimization.py,LOW,False,
mesh_smoothing.py,_build_sharp_vertex_mask,_build_sharp_vertex_mask,172,function,A,GRADED,file_qualified,blender_tool;camera_readability;geometry_mesh,True,helper_reachable,none,1,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_mesh_smoothing_helpers.py;veilbreakers_terrain/tests/test_performance_optimization.py,LOW,False,
mesh_smoothing.py,_build_boundary_vertex_mask,_build_boundary_vertex_mask,247,function,A,GRADED,file_qualified,blender_tool;camera_readability;geometry_mesh,True,helper_reachable,none,1,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_mesh_smoothing_helpers.py;veilbreakers_terrain/tests/test_performance_optimization.py,LOW,False,
mesh_smoothing.py,_laplacian_pass,_laplacian_pass,273,function,A,GRADED,file_qualified,blender_tool;camera_readability;geometry_mesh,True,helper_reachable,none,2,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_mesh_smoothing_helpers.py;veilbreakers_terrain/tests/test_performance_optimization.py,LOW,False,
mesh_smoothing.py,smooth_assembled_mesh,smooth_assembled_mesh,294,function,A,GRADED,file_qualified,blender_tool;camera_readability;geometry_mesh,True,helper_reachable,none,2,direct_test;module_test;live_probe,10,veilbreakers_terrain/tests/test_mesh_smoothing_helpers.py;veilbreakers_terrain/tests/test_performance_optimization.py,LOW,False,
procedural_grass.py,_distance_transform_edt,_distance_transform_edt,52,function,B-,GRADED,file_qualified,blender_tool;water;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,5,direct_test;module_test,6,veilbreakers_terrain/tests/test_biome_registry.py;veilbreakers_terrain/tests/test_procedural_grass.py;veilbreakers_terrain/tests/test_water_network_upgrade.py,LOW,False,blender_or_mcp_tool_smoke
procedural_grass.py,GrassSpecies.matches_biome,matches_biome,134,method,B-,GRADED,file_qualified,blender_tool;water;geometry_mesh;scatter_ecology;pipeline_wiring,True,direct_test_covered,none,0,direct_test;module_test,6,veilbreakers_terrain/tests/test_biome_registry.py;veilbreakers_terrain/tests/test_procedural_grass.py,LOW,False,production_caller_or_scope_exemption;blender_or_mcp_tool_smoke
procedural_grass.py,_normalise_array,_normalise_array,232,function,B-,GRADED,file_qualified,blender_tool;water;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,2,direct_test;module_test,6,veilbreakers_terrain/tests/test_biome_registry.py;veilbreakers_terrain/tests/test_procedural_grass.py,LOW,False,blender_or_mcp_tool_smoke
procedural_grass.py,_stack_attr,_stack_attr,243,function,B-,GRADED,file_qualified,blender_tool;water;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,20,direct_test;module_test,6,veilbreakers_terrain/tests/test_biome_registry.py;veilbreakers_terrain/tests/test_procedural_grass.py,LOW,False,blender_or_mcp_tool_smoke
procedural_grass.py,_biome_id_to_name,_biome_id_to_name,249,function,B-,GRADED,file_qualified,blender_tool;water;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,1,direct_test;module_test,6,veilbreakers_terrain/tests/test_biome_registry.py;veilbreakers_terrain/tests/test_procedural_grass.py,LOW,False,blender_or_mcp_tool_smoke
procedural_grass.py,ProceduralGrassSystem._eligibility_mask,_eligibility_mask,310,method,B-,GRADED,file_qualified,blender_tool;water;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,2,direct_test;module_test,6,veilbreakers_terrain/tests/test_biome_registry.py;veilbreakers_terrain/tests/test_procedural_grass.py,LOW,False,blender_or_mcp_tool_smoke
procedural_grass.py,ProceduralGrassSystem._sample_positions,_sample_positions,414,method,B-,GRADED,file_qualified,blender_tool;water;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,2,direct_test;module_test,6,veilbreakers_terrain/tests/test_biome_registry.py;veilbreakers_terrain/tests/test_procedural_grass.py,LOW,False,blender_or_mcp_tool_smoke
procedural_grass.py,ProceduralGrassSystem._poisson_thin,_poisson_thin,449,method,B-,GRADED,file_qualified,blender_tool;water;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,2,direct_test;module_test,6,veilbreakers_terrain/tests/test_biome_registry.py;veilbreakers_terrain/tests/test_procedural_grass.py,LOW,False,blender_or_mcp_tool_smoke
procedural_grass.py,ProceduralGrassSystem.generate_grass_placement,generate_grass_placement,499,method,B-,GRADED,file_qualified,blender_tool;water;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,2,direct_test;module_test,6,veilbreakers_terrain/tests/test_biome_registry.py;veilbreakers_terrain/tests/test_procedural_grass.py,LOW,False,blender_or_mcp_tool_smoke
procedural_grass.py,ProceduralGrassSystem.generate_ground_cover_geometry_nodes_script,generate_ground_cover_geometry_nodes_script,601,method,B-,GRADED,file_qualified,blender_tool;water;geometry_mesh;scatter_ecology;pipeline_wiring,True,direct_test_covered,none,0,direct_test;module_test,6,veilbreakers_terrain/tests/test_biome_registry.py;veilbreakers_terrain/tests/test_procedural_grass.py,LOW,False,production_caller_or_scope_exemption;blender_or_mcp_tool_smoke
procedural_grass.py,ProceduralGrassSystem.write_grass_manifest,write_grass_manifest,679,method,B-,GRADED,file_qualified,blender_tool;water;geometry_mesh;scatter_ecology;pipeline_wiring,True,direct_test_covered,none,0,direct_test;module_test,6,veilbreakers_terrain/tests/test_biome_registry.py;veilbreakers_terrain/tests/test_procedural_grass.py,LOW,False,production_caller_or_scope_exemption;blender_or_mcp_tool_smoke
procedural_grass.py,ProceduralGrassSystem._empty_manifest,_empty_manifest,766,method,B-,GRADED,file_qualified,blender_tool;water;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,2,direct_test;module_test,6,veilbreakers_terrain/tests/test_biome_registry.py;veilbreakers_terrain/tests/test_procedural_grass.py,LOW,False,blender_or_mcp_tool_smoke
procedural_grass.py,_density_maps_from_records,_density_maps_from_records,800,function,B,GRADED,file_qualified,blender_tool;water;geometry_mesh;scatter_ecology;pipeline_wiring,True,helper_reachable,none,1,direct_test;module_test,6,veilbreakers_terrain/tests/test_biome_registry.py;veilbreakers_terrain/tests/test_procedural_grass.py,LOW,False,blender_or_mcp_tool_smoke
procedural_grass.py,pass_procedural_grass,pass_procedural_grass,826,function,B+,GRADED,file_qualified,blender_tool;water;geometry_mesh;scatter_ecology;pipeline_wiring,True,runtime_primary,"master_bundle_pass,module_registrar",0,direct_test;module_test,7,veilbreakers_terrain/tests/test_biome_registry.py;veilbreakers_terrain/tests/test_procedural_grass.py,LOW,False,blender_or_mcp_tool_smoke
procedural_grass.py,register_procedural_grass_pass,register_procedural_grass_pass,879,function,B,GRADED,file_qualified,blender_tool;water;geometry_mesh;scatter_ecology;pipeline_wiring,True,runtime_primary,master_bundle_registrar,0,direct_test;module_test,6,veilbreakers_terrain/tests/test_biome_registry.py;veilbreakers_terrain/tests/test_procedural_grass.py,LOW,False,blender_or_mcp_tool_smoke
