File,Qualified Name,Function,Line,Kind,Scope,R11 Domain,Research Refs,R11 Required AAA Evidence,R11 Grade,R11 B-Floor Grade,R11 Remediation Category,R11 Confidence,R11 Findings
scripts/build_r11_research_aaa_callable_audit.py,live_test_floor_grade,live_test_floor_grade,391,function,script,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against UE_PCG: Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate."
scripts/build_r11_research_aaa_callable_audit.py,grade_row,grade_row,403,function,script,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against UE_PCG: Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate."
scripts/build_r11_research_aaa_callable_audit.py,write_refs,write_refs,460,function,script,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against UE_PCG: Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate."
scripts/build_r11_research_aaa_callable_audit.py,main,main,491,function,script,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against UE_PCG: Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate."
scripts/build_scene_v2.py,_fbm,_fbm,43,function,script,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against UE_PCG: Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate. Structural support callable: live quality is proven through its parent runtime surface, not as an independent terrain feature."
scripts/build_scene_v2.py,_fbm.h2,h2,46,nested_function,script,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against UE_PCG: Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate. Structural support callable: live quality is proven through its parent runtime surface, not as an independent terrain feature."
scripts/build_scene_v2.py,_fbm.vnoise,vnoise,50,nested_function,script,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against UE_PCG: Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate. Structural support callable: live quality is proven through its parent runtime surface, not as an independent terrain feature."
scripts/build_scene_v2.py,_build_heightmap,_build_heightmap,73,function,script,terrain_shape,HOUDINI_HEIGHTFIELDS|GAEA_TERRAINS|GAEA_EROSION|FROSTBITE_TERRAIN,"Layered macro/meso/micro landforms, art-directed masks, erosion/deposition, cliff/foothill/flatland family controls, tiled visual goldens.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against HOUDINI_HEIGHTFIELDS|GAEA_TERRAINS|GAEA_EROSION|FROSTBITE_TERRAIN: Layered macro/meso/micro landforms, art-directed masks, erosion/deposition, cliff/foothill/flatland family controls, tiled visual goldens. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate. Structural support callable: live quality is proven through its parent runtime surface, not as an independent terrain feature. Visual/live-output grade ceiling applied: no required dark-medieval open-world golden render evidence."
scripts/build_scene_v2.py,_make_terrain_mesh,_make_terrain_mesh,116,function,script,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against UE_PCG: Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate. Structural support callable: live quality is proven through its parent runtime surface, not as an independent terrain feature."
scripts/build_scene_v2.py,_make_terrain_material,_make_terrain_material,150,function,script,materials,HOUDINI_HEIGHTFIELDS|GAEA_TERRAINS|FROSTBITE_TERRAIN,"8-12+ layered PBR terrain stack, triplanar/height blends, macro variation, wetness/sediment integration, engine import/render proof.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against HOUDINI_HEIGHTFIELDS|GAEA_TERRAINS|FROSTBITE_TERRAIN: 8-12+ layered PBR terrain stack, triplanar/height blends, macro variation, wetness/sediment integration, engine import/render proof. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate. Structural support callable: live quality is proven through its parent runtime surface, not as an independent terrain feature. Visual/live-output grade ceiling applied: no required dark-medieval open-world golden render evidence."
scripts/build_scene_v2.py,_make_water_plane,_make_water_plane,270,function,script,water,HOUDINI_ERODE|GAEA_EROSION|HOUDINI_HEIGHTFIELDS,"Carved bed before surface, banks, shelves, spillways, held basins, wet material borders, flow/debris/sediment channels, seam proof.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against HOUDINI_ERODE|GAEA_EROSION|HOUDINI_HEIGHTFIELDS: Carved bed before surface, banks, shelves, spillways, held basins, wet material borders, flow/debris/sediment channels, seam proof. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate. Structural support callable: live quality is proven through its parent runtime surface, not as an independent terrain feature. Visual/live-output grade ceiling applied: no required dark-medieval open-world golden render evidence."
scripts/build_scene_v2.py,_make_tree,_make_tree,334,function,script,scatter_foliage,UE_PCG|HOUDINI_HEIGHTFIELDS|FROSTBITE_TERRAIN,"Ecological density falloffs, forest core/edge/sparse bands, asset LODs, batching/streaming, slope/moisture constraints, visual proof.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against UE_PCG|HOUDINI_HEIGHTFIELDS|FROSTBITE_TERRAIN: Ecological density falloffs, forest core/edge/sparse bands, asset LODs, batching/streaming, slope/moisture constraints, visual proof. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate. Structural support callable: live quality is proven through its parent runtime surface, not as an independent terrain feature. Visual/live-output grade ceiling applied: no required dark-medieval open-world golden render evidence."
scripts/build_scene_v2.py,_scatter_trees,_scatter_trees,421,function,script,scatter_foliage,UE_PCG|HOUDINI_HEIGHTFIELDS|FROSTBITE_TERRAIN,"Ecological density falloffs, forest core/edge/sparse bands, asset LODs, batching/streaming, slope/moisture constraints, visual proof.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against UE_PCG|HOUDINI_HEIGHTFIELDS|FROSTBITE_TERRAIN: Ecological density falloffs, forest core/edge/sparse bands, asset LODs, batching/streaming, slope/moisture constraints, visual proof. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate. Structural support callable: live quality is proven through its parent runtime surface, not as an independent terrain feature. Visual/live-output grade ceiling applied: no required dark-medieval open-world golden render evidence."
scripts/build_scene_v2.py,_scatter_rocks,_scatter_rocks,472,function,script,scatter_foliage,UE_PCG|HOUDINI_HEIGHTFIELDS|FROSTBITE_TERRAIN,"Ecological density falloffs, forest core/edge/sparse bands, asset LODs, batching/streaming, slope/moisture constraints, visual proof.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against UE_PCG|HOUDINI_HEIGHTFIELDS|FROSTBITE_TERRAIN: Ecological density falloffs, forest core/edge/sparse bands, asset LODs, batching/streaming, slope/moisture constraints, visual proof. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate. Structural support callable: live quality is proven through its parent runtime surface, not as an independent terrain feature. Visual/live-output grade ceiling applied: no required dark-medieval open-world golden render evidence."
scripts/build_scene_v2.py,_add_grass,_add_grass,528,function,script,scatter_foliage,UE_PCG|HOUDINI_HEIGHTFIELDS|FROSTBITE_TERRAIN,"Ecological density falloffs, forest core/edge/sparse bands, asset LODs, batching/streaming, slope/moisture constraints, visual proof.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against UE_PCG|HOUDINI_HEIGHTFIELDS|FROSTBITE_TERRAIN: Ecological density falloffs, forest core/edge/sparse bands, asset LODs, batching/streaming, slope/moisture constraints, visual proof. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate. Structural support callable: live quality is proven through its parent runtime surface, not as an independent terrain feature. Visual/live-output grade ceiling applied: no required dark-medieval open-world golden render evidence."
scripts/build_scene_v2.py,_setup_world,_setup_world,581,function,script,terrain_shape,HOUDINI_HEIGHTFIELDS|GAEA_TERRAINS|GAEA_EROSION|FROSTBITE_TERRAIN,"Layered macro/meso/micro landforms, art-directed masks, erosion/deposition, cliff/foothill/flatland family controls, tiled visual goldens.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against HOUDINI_HEIGHTFIELDS|GAEA_TERRAINS|GAEA_EROSION|FROSTBITE_TERRAIN: Layered macro/meso/micro landforms, art-directed masks, erosion/deposition, cliff/foothill/flatland family controls, tiled visual goldens. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate. Structural support callable: live quality is proven through its parent runtime surface, not as an independent terrain feature. Visual/live-output grade ceiling applied: no required dark-medieval open-world golden render evidence."
scripts/build_scene_v2.py,_setup_sun,_setup_sun,606,function,script,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against UE_PCG: Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate. Structural support callable: live quality is proven through its parent runtime surface, not as an independent terrain feature."
scripts/build_scene_v2.py,_setup_camera,_setup_camera,617,function,script,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against UE_PCG: Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate. Structural support callable: live quality is proven through its parent runtime surface, not as an independent terrain feature."
scripts/build_scene_v2.py,_setup_compositor,_setup_compositor,629,function,script,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against UE_PCG: Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate. Structural support callable: live quality is proven through its parent runtime surface, not as an independent terrain feature."
scripts/build_scene_v2.py,main,main,673,function,script,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against UE_PCG: Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate."
scripts/build_scene_v3.py,log,log,71,function,script,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against UE_PCG: Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate."
scripts/build_scene_v3.py,log_fail,log_fail,75,function,script,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against UE_PCG: Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate."
scripts/build_scene_v3.py,compose_heightmap,compose_heightmap,89,function,script,terrain_shape,HOUDINI_HEIGHTFIELDS|GAEA_TERRAINS|GAEA_EROSION|FROSTBITE_TERRAIN,"Layered macro/meso/micro landforms, art-directed masks, erosion/deposition, cliff/foothill/flatland family controls, tiled visual goldens.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against HOUDINI_HEIGHTFIELDS|GAEA_TERRAINS|GAEA_EROSION|FROSTBITE_TERRAIN: Layered macro/meso/micro landforms, art-directed masks, erosion/deposition, cliff/foothill/flatland family controls, tiled visual goldens. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate. Visual/live-output grade ceiling applied: no required dark-medieval open-world golden render evidence."
scripts/build_scene_v3.py,compose_heightmap.fbm,fbm,118,nested_function,script,terrain_shape,HOUDINI_HEIGHTFIELDS|GAEA_TERRAINS|GAEA_EROSION|FROSTBITE_TERRAIN,"Layered macro/meso/micro landforms, art-directed masks, erosion/deposition, cliff/foothill/flatland family controls, tiled visual goldens.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against HOUDINI_HEIGHTFIELDS|GAEA_TERRAINS|GAEA_EROSION|FROSTBITE_TERRAIN: Layered macro/meso/micro landforms, art-directed masks, erosion/deposition, cliff/foothill/flatland family controls, tiled visual goldens. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate. Structural support callable: live quality is proven through its parent runtime surface, not as an independent terrain feature. Visual/live-output grade ceiling applied: no required dark-medieval open-world golden render evidence."
scripts/build_scene_v3.py,compose_heightmap.carve_river,carve_river,160,nested_function,script,water,HOUDINI_ERODE|GAEA_EROSION|HOUDINI_HEIGHTFIELDS,"Carved bed before surface, banks, shelves, spillways, held basins, wet material borders, flow/debris/sediment channels, seam proof.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against HOUDINI_ERODE|GAEA_EROSION|HOUDINI_HEIGHTFIELDS: Carved bed before surface, banks, shelves, spillways, held basins, wet material borders, flow/debris/sediment channels, seam proof. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate. Structural support callable: live quality is proven through its parent runtime surface, not as an independent terrain feature. Visual/live-output grade ceiling applied: no required dark-medieval open-world golden render evidence."
scripts/build_scene_v3.py,sample_h,sample_h,221,function,script,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against UE_PCG: Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate. Structural support callable: live quality is proven through its parent runtime surface, not as an independent terrain feature."
scripts/build_scene_v3.py,build_terrain_mesh,build_terrain_mesh,240,function,script,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against UE_PCG: Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate."
scripts/build_scene_v3.py,make_terrain_material,make_terrain_material,279,function,script,materials,HOUDINI_HEIGHTFIELDS|GAEA_TERRAINS|FROSTBITE_TERRAIN,"8-12+ layered PBR terrain stack, triplanar/height blends, macro variation, wetness/sediment integration, engine import/render proof.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against HOUDINI_HEIGHTFIELDS|GAEA_TERRAINS|FROSTBITE_TERRAIN: 8-12+ layered PBR terrain stack, triplanar/height blends, macro variation, wetness/sediment integration, engine import/render proof. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate. Visual/live-output grade ceiling applied: no required dark-medieval open-world golden render evidence."
scripts/build_scene_v3.py,make_water_material,make_water_material,388,function,script,water,HOUDINI_ERODE|GAEA_EROSION|HOUDINI_HEIGHTFIELDS,"Carved bed before surface, banks, shelves, spillways, held basins, wet material borders, flow/debris/sediment channels, seam proof.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against HOUDINI_ERODE|GAEA_EROSION|HOUDINI_HEIGHTFIELDS: Carved bed before surface, banks, shelves, spillways, held basins, wet material borders, flow/debris/sediment channels, seam proof. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate. Visual/live-output grade ceiling applied: no required dark-medieval open-world golden render evidence."
scripts/build_scene_v3.py,build_water_surfaces,build_water_surfaces,486,function,script,water,HOUDINI_ERODE|GAEA_EROSION|HOUDINI_HEIGHTFIELDS,"Carved bed before surface, banks, shelves, spillways, held basins, wet material borders, flow/debris/sediment channels, seam proof.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against HOUDINI_ERODE|GAEA_EROSION|HOUDINI_HEIGHTFIELDS: Carved bed before surface, banks, shelves, spillways, held basins, wet material borders, flow/debris/sediment channels, seam proof. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate. Visual/live-output grade ceiling applied: no required dark-medieval open-world golden render evidence."
scripts/build_scene_v3.py,build_beach_ring,build_beach_ring,594,function,script,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against UE_PCG: Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate."
scripts/build_scene_v3.py,carve_cave,carve_cave,659,function,script,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against UE_PCG: Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate."
scripts/build_scene_v3.py,_build_cone_stack,_build_cone_stack,734,function,script,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against UE_PCG: Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate. Structural support callable: live quality is proven through its parent runtime surface, not as an independent terrain feature."
scripts/build_scene_v3.py,make_pine_mesh,make_pine_mesh,755,function,script,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against UE_PCG: Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate."
scripts/build_scene_v3.py,make_broad_tree_mesh,make_broad_tree_mesh,800,function,script,scatter_foliage,UE_PCG|HOUDINI_HEIGHTFIELDS|FROSTBITE_TERRAIN,"Ecological density falloffs, forest core/edge/sparse bands, asset LODs, batching/streaming, slope/moisture constraints, visual proof.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against UE_PCG|HOUDINI_HEIGHTFIELDS|FROSTBITE_TERRAIN: Ecological density falloffs, forest core/edge/sparse bands, asset LODs, batching/streaming, slope/moisture constraints, visual proof. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate. Visual/live-output grade ceiling applied: no required dark-medieval open-world golden render evidence."
scripts/build_scene_v3.py,scatter_trees,scatter_trees,845,function,script,scatter_foliage,UE_PCG|HOUDINI_HEIGHTFIELDS|FROSTBITE_TERRAIN,"Ecological density falloffs, forest core/edge/sparse bands, asset LODs, batching/streaming, slope/moisture constraints, visual proof.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against UE_PCG|HOUDINI_HEIGHTFIELDS|FROSTBITE_TERRAIN: Ecological density falloffs, forest core/edge/sparse bands, asset LODs, batching/streaming, slope/moisture constraints, visual proof. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate. Visual/live-output grade ceiling applied: no required dark-medieval open-world golden render evidence."
scripts/build_scene_v3.py,scatter_rocks,scatter_rocks,911,function,script,scatter_foliage,UE_PCG|HOUDINI_HEIGHTFIELDS|FROSTBITE_TERRAIN,"Ecological density falloffs, forest core/edge/sparse bands, asset LODs, batching/streaming, slope/moisture constraints, visual proof.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against UE_PCG|HOUDINI_HEIGHTFIELDS|FROSTBITE_TERRAIN: Ecological density falloffs, forest core/edge/sparse bands, asset LODs, batching/streaming, slope/moisture constraints, visual proof. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate. Visual/live-output grade ceiling applied: no required dark-medieval open-world golden render evidence."
scripts/build_scene_v3.py,scatter_retired_model_provider_catalog,scatter_retired_model_provider_catalog,967,function,script,scatter_foliage,UE_PCG|HOUDINI_HEIGHTFIELDS|FROSTBITE_TERRAIN,"Ecological density falloffs, forest core/edge/sparse bands, asset LODs, batching/streaming, slope/moisture constraints, visual proof.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against UE_PCG|HOUDINI_HEIGHTFIELDS|FROSTBITE_TERRAIN: Ecological density falloffs, forest core/edge/sparse bands, asset LODs, batching/streaming, slope/moisture constraints, visual proof. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate. Visual/live-output grade ceiling applied: no required dark-medieval open-world golden render evidence."
scripts/build_scene_v3.py,scatter_retired_model_provider_catalog._lod0,_lod0,989,nested_function,script,scatter_foliage,UE_PCG|HOUDINI_HEIGHTFIELDS|FROSTBITE_TERRAIN,"Ecological density falloffs, forest core/edge/sparse bands, asset LODs, batching/streaming, slope/moisture constraints, visual proof.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against UE_PCG|HOUDINI_HEIGHTFIELDS|FROSTBITE_TERRAIN: Ecological density falloffs, forest core/edge/sparse bands, asset LODs, batching/streaming, slope/moisture constraints, visual proof. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate. Structural support callable: live quality is proven through its parent runtime surface, not as an independent terrain feature. Visual/live-output grade ceiling applied: no required dark-medieval open-world golden render evidence."
scripts/build_scene_v3.py,add_grass,add_grass,1061,function,script,scatter_foliage,UE_PCG|HOUDINI_HEIGHTFIELDS|FROSTBITE_TERRAIN,"Ecological density falloffs, forest core/edge/sparse bands, asset LODs, batching/streaming, slope/moisture constraints, visual proof.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against UE_PCG|HOUDINI_HEIGHTFIELDS|FROSTBITE_TERRAIN: Ecological density falloffs, forest core/edge/sparse bands, asset LODs, batching/streaming, slope/moisture constraints, visual proof. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate. Visual/live-output grade ceiling applied: no required dark-medieval open-world golden render evidence."
scripts/build_scene_v3.py,setup_world,setup_world,1141,function,script,terrain_shape,HOUDINI_HEIGHTFIELDS|GAEA_TERRAINS|GAEA_EROSION|FROSTBITE_TERRAIN,"Layered macro/meso/micro landforms, art-directed masks, erosion/deposition, cliff/foothill/flatland family controls, tiled visual goldens.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against HOUDINI_HEIGHTFIELDS|GAEA_TERRAINS|GAEA_EROSION|FROSTBITE_TERRAIN: Layered macro/meso/micro landforms, art-directed masks, erosion/deposition, cliff/foothill/flatland family controls, tiled visual goldens. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate. Visual/live-output grade ceiling applied: no required dark-medieval open-world golden render evidence."
scripts/build_scene_v3.py,setup_sun,setup_sun,1164,function,script,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against UE_PCG: Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate."
scripts/build_scene_v3.py,setup_compositor,setup_compositor,1208,function,script,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against UE_PCG: Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate."
scripts/build_scene_v3.py,setup_hero_camera,setup_hero_camera,1246,function,script,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against UE_PCG: Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate."
scripts/build_scene_v3.py,setup_cave_pov_camera,setup_cave_pov_camera,1263,function,script,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against UE_PCG: Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate."
scripts/build_scene_v3.py,configure_render,configure_render,1282,function,script,validation_visual,FROSTBITE_TERRAIN|UE_PCG,"Golden rendered terrain families, adjacent-tile seam proof, engine import gates, pixel/readability metrics.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against FROSTBITE_TERRAIN|UE_PCG: Golden rendered terrain families, adjacent-tile seam proof, engine import gates, pixel/readability metrics. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate."
scripts/build_scene_v3.py,render_to,render_to,1310,function,script,validation_visual,FROSTBITE_TERRAIN|UE_PCG,"Golden rendered terrain families, adjacent-tile seam proof, engine import gates, pixel/readability metrics.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against FROSTBITE_TERRAIN|UE_PCG: Golden rendered terrain families, adjacent-tile seam proof, engine import gates, pixel/readability metrics. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate."
scripts/build_scene_v3.py,render_orbit,render_orbit,1316,function,script,validation_visual,FROSTBITE_TERRAIN|UE_PCG,"Golden rendered terrain families, adjacent-tile seam proof, engine import gates, pixel/readability metrics.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against FROSTBITE_TERRAIN|UE_PCG: Golden rendered terrain families, adjacent-tile seam proof, engine import gates, pixel/readability metrics. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate."
scripts/build_scene_v3.py,main,main,1341,function,script,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against UE_PCG: Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate."
scripts/build_test_guardrail_audit.py,collect_counts,collect_counts,96,function,script,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against UE_PCG: Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate."
scripts/build_test_guardrail_audit.py,default_label,default_label,113,function,script,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against UE_PCG: Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate."
scripts/build_test_guardrail_audit.py,default_priority,default_priority,127,function,script,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against UE_PCG: Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate."
scripts/build_test_guardrail_audit.py,main,main,135,function,script,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against UE_PCG: Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate."
scripts/build_verification_matrix.py,TestIndex,TestIndex,74,class,script,generic,UE_PCG,"Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation.",B,B,MEETS_B_FLOOR,medium,"Benchmarked against UE_PCG: Runtime relevance, tests, deterministic behavior, and clear integration into terrain/world generation. Script callable: useful tooling, but not runtime terrain quality unless wired into a required gate. Structural support callable: live quality is proven through its parent runtime surface, not as an independent terrain feature."
